track_id_1,track_id_2,sim_degree
7195,6632,0.10059
7195,3,0.0993712
7195,6627,0.0969282
7195,1144,0.0955656
7196,3,1.0
7196,7195,0.994062
7196,478,0.339962
7196,156,0.294709
7196,277,0.288153
7196,8008,0.272553
7196,649,0.266992
7196,514,0.266281
7196,8479,0.260203
7196,861,0.239166
7196,3,0.239106
7196,369,0.236924
7196,1386,0.229821
7196,7897,0.226345
7196,713,0.226323
7196,988,0.21834
7196,964,0.209474
7196,1144,0.201728
7196,1518,0.199348
7196,252,0.19708
7196,366,0.195344
7196,3,0.192928
7196,161,0.188295
7196,3,0.186872
7196,6627,0.17985
7196,3,0.178822
7196,623,0.177044
7196,3,0.170751
7196,9,0.17062
7196,7848,0.16904
7196,266,0.167552
7196,899,0.161314
7196,113,0.158543
7196,1024,0.158091
7196,3,0.155346
7197,7195,1.0
7197,7194,0.865222
7197,7923,0.168945
7197,478,0.164244
7197,8008,0.154455
7197,6655,0.135548
7197,3,0.13011
7197,861,0.129962
7197,1386,0.128037
7197,649,0.125063
7197,3,0.117333
7197,988,0.10874
7197,252,0.108298
7197,964,0.10659
7197,8935,0.105991
7197,3,0.103879
7197,3,0.101587
7197,599,0.10037
7197,369,0.0990731
7197,195,0.0971352
7197,6627,0.0971331
7197,3,0.0968303
7197,6632,0.0879237
7197,3,0.0866333
7197,713,0.0847181
7197,3,0.0841502
7197,3,0.0827982
7198,7200,1.0
7198,7197,0.996013
7198,478,0.284185
7198,8008,0.256418
7198,8479,0.213863
7198,1627,0.211088
7198,7923,0.202908
7198,6066,0.197625
7198,649,0.192651
7198,988,0.174934
7198,861,0.170844
7198,623,0.16901
7198,964,0.165537
7198,8935,0.165183
7198,599,0.1638
7198,252,0.153544
7198,161,0.151999
7198,3,0.150367
7198,713,0.141453
7198,369,0.140455
7198,3,0.138608
7198,6627,0.138496
7198,366,0.134203
7198,8323,0.134154
7198,113,0.130386
7199,7201,1.0
7199,156,0.201779
7199,277,0.166875
7199,6066,0.1601
7199,8479,0.157619
7199,478,0.154425
7199,8005,0.151359
7199,3,0.147829
7199,623,0.128815
7199,113,0.125209
7199,8778,0.124983
7199,1059,0.119854
7199,308,0.118925
7199,3,0.115135
7199,3,0.114691
7199,3,0.106738
7199,861,0.101609
7199,1197,0.100808
7199,252,0.10028
7199,366,0.0949201
7199,7848,0.0933206
7199,8922,0.0933196
7199,882,0.0920251
7199,866,0.0913132
7200,7198,1.0
7200,7197,0.976404
7200,478,0.217683
7200,8479,0.217376
7200,156,0.213475
7200,8008,0.212878
7200,3,0.205046
7200,3,0.203675
7200,649,0.196719
7200,861,0.191389
7200,964,0.179077
7200,369,0.171622
7200,3,0.165036
7200,3,0.163702
7200,3,0.160867
7200,988,0.158938
7200,252,0.157752
7200,3,0.15234
7200,6627,0.151516
7200,3,0.144545
7200,6632,0.14333
7200,623,0.14312
7200,9,0.140363
7200,7848,0.138651
7200,3,0.136689
7200,8778,0.135053
7201,7199,1.0
7201,436,0.1681
7201,3,0.164022
7201,7938,0.153247
7201,3,0.138136
7201,3,0.137919
7201,3,0.135359
7201,8587,0.133987
7201,8479,0.129206
7201,7115,0.124077
7201,113,0.123853
7201,3,0.121936
7201,478,0.120949
7201,13,0.115771
7201,8783,0.112688
7201,3,0.109184
7201,6493,0.102439
7201,8922,0.1008
7201,861,0.0979411
7201,524,0.0976468
7201,623,0.0968699
7201,3,0.0964905
7201,1240,0.0949363
7201,8935,0.0899471
7201,3,0.0899325
7201,6570,0.0889251
7201,3,0.0880715
7201,1393,0.0855088
7201,1282,0.0853967
7201,3,0.083693
7202,3,0.119323
7202,3,0.0996181
7202,6462,0.0876472
7202,3,0.0860446
7202,354,0.0763505
7202,3,0.0755485
7202,3,0.0747285
7202,3,0.067865
7202,718,0.0660461
7202,3,0.0634607
7202,3,0.0603466
7202,3,0.0522447
7202,3,0.0521528
7202,3,0.0516719
7202,6050,0.0487531
7202,5788,0.0433746
7202,3,0.0428988
7202,3,0.0417966
7202,3,0.0408463
7202,3,0.0406808
7202,7987,0.0403883
7202,3,0.0388973
7202,3,0.038093
7202,3,0.0363364
7202,8012,0.0362482
7202,3,0.0362118
7202,3,0.0357654
7202,3,0.0354299
7202,3,0.0351801
7202,3,0.0348671
7202,3,0.0344187
7204,7218,1.0
7204,7169,0.941389
7204,979,0.176993
7204,792,0.160065
7204,5674,0.106437
7204,5822,0.100994
7204,5212,0.0956964
7204,6152,0.0863067
7204,5444,0.0704318
7204,5278,0.070046
7204,7707,0.0658931
7204,5001,0.0582981
7204,7705,0.0519552
7204,4962,0.0501008
7204,34,0.0450162
7204,6823,0.0438885
7205,7206,1.0
7205,3,0.612316
7205,3,0.107637
7205,3,0.103173
7205,3,0.0927265
7205,3,0.0908905
7205,3,0.0899987
7205,3,0.0896752
7205,3,0.0887125
7205,3,0.0859602
7205,3,0.0815729
7205,3,0.0808294
7205,3,0.0806572
7205,3,0.0805026
7205,3,0.0772423
7205,3,0.076971
7205,3,0.0758492
7205,3,0.0755762
7205,3,0.0754967
7206,7205,1.0
7206,3,0.59549
7206,3,0.129259
7206,3720,0.126534
7206,3,0.112376
7206,3,0.108635
7206,3,0.102221
7206,3,0.102075
7206,3,0.0899869
7206,3,0.0883471
7206,3,0.0864808
7206,3,0.0837766
7206,3,0.0835888
7206,3,0.0832248
7206,3,0.0829445
7206,3,0.0807553
7206,3,0.0804902
7206,3,0.0799551
7206,3,0.0799298
7206,3,0.0791219
7206,3,0.0783561
7206,3,0.0780029
7206,3,0.0777356
7206,3,0.0762163
7206,3,0.0755106
7206,3,0.0753753
7206,3,0.074766
7206,3,0.0736403
7206,3,0.0725138
7206,3,0.0713754
7206,3,0.0705471
7206,3,0.0700202
7206,3,0.0693919
7207,7216,1.0
7207,7402,0.978226
7207,5465,0.170645
7207,5590,0.164824
7207,7316,0.161758
7207,7315,0.160206
7207,3,0.12579
7207,6221,0.12534
7207,450,0.122321
7207,7939,0.119032
7207,3,0.111048
7207,7792,0.109579
7207,5125,0.109483
7207,8126,0.107981
7207,3,0.106044
7207,5114,0.103182
7207,7537,0.101128
7207,8119,0.0979749
7207,7636,0.0978405
7207,5719,0.0977196
7207,7628,0.0949271
7207,686,0.0948844
7207,268,0.0941685
7207,9007,0.0906938
7207,4991,0.0905654
7207,4986,0.0900303
7207,5642,0.0879954
7207,1030,0.0867184
7207,8773,0.0857833
7207,4308,0.0852156
7207,8592,0.0845681
7207,792,0.0805361
7207,4617,0.0779492
7208,5554,0.183023
7208,4921,0.174413
7208,5022,0.169322
7208,8290,0.164144
7208,4587,0.162983
7208,4980,0.159574
7208,4829,0.138414
7208,6330,0.124319
7208,5023,0.121001
7208,3,0.119551
7208,4886,0.116073
7208,4641,0.110125
7209,902,1.0
7209,7223,0.965883
7209,3,0.251054
7209,3,0.250271
7209,3,0.215213
7209,3,0.204509
7209,718,0.203019
7209,3,0.175686
7209,3,0.169365
7209,6117,0.168297
7209,508,0.164846
7209,8754,0.162322
7209,8756,0.150999
7209,6456,0.14951
7209,8279,0.139622
7209,3,0.137473
7209,141,0.133351
7209,3,0.132213
7209,3,0.128144
7209,8886,0.125184
7209,6484,0.124403
7209,3,0.122929
7209,3,0.119942
7209,3,0.119288
7209,3,0.118496
7209,3,0.115822
7209,3,0.115238
7209,3,0.113327
7209,3,0.105626
7209,3,0.103232
7209,3,0.0959627
7209,3,0.0958835
7209,3,0.0956921
7209,3,0.0951488
7210,7212,1.0
7210,7211,0.978983
7210,509,0.170672
7210,5605,0.135486
7210,3,0.112432
7210,6517,0.109139
7210,8939,0.0993813
7210,3,0.0524165
7210,3,0.043186
7211,7212,1.0
7211,7214,0.998146
7211,509,0.154379
7211,3,0.145635
7211,6517,0.114663
7211,8086,0.113513
7211,6504,0.105109
7211,8936,0.102691
7211,8939,0.0992004
7211,8945,0.0918162
7211,511,0.0907653
7211,9031,0.0844378
7211,5604,0.0673964
7212,7211,1.0
7212,7210,0.978275
7212,509,0.157613
7212,5605,0.14593
7212,8086,0.127488
7212,6517,0.112914
7212,8945,0.108186
7212,8936,0.107693
7212,6518,0.107327
7212,8939,0.101889
7212,511,0.0914624
7212,9031,0.0812773
7212,5604,0.077662
7212,3,0.05816
7213,8087,0.133554
7213,5605,0.0988511
7213,8945,0.0741322
7213,3,0.0444854
7213,3,0.00416329
7213,8769,0.00191649
7213,8848,0.00175524
7213,8756,0.00172535
7213,8716,0.00165769
7213,8755,0.00159279
7213,8208,0.00149657
7213,5177,0.00146913
7213,3,0.00142581
7214,7211,1.0
7214,6540,0.936484
7214,3,0.136534
7214,5605,0.123755
7214,8086,0.1158
7214,6517,0.112812
7214,3,0.109192
7214,6504,0.0988468
7214,8939,0.0977178
7214,511,0.0929503
7214,8936,0.0907564
7214,8945,0.0872671
7214,9031,0.085737
7214,5604,0.0703108
7214,3,0.0633512
7215,7212,1.0
7215,7211,0.963706
7215,509,0.153389
7215,5605,0.137199
7215,3,0.125362
7215,8086,0.117419
7215,8939,0.11331
7215,8936,0.110936
7215,6517,0.107197
7215,9031,0.100465
7215,8945,0.0984697
7215,511,0.0940548
7215,6504,0.0937955
7215,5604,0.081412
7216,7402,1.0
7216,7316,0.13818
7216,5590,0.127749
7216,5465,0.125064
7216,647,0.106498
7216,7939,0.101793
7216,450,0.093962
7216,7792,0.0907969
7216,7793,0.0904127
7216,7537,0.0884885
7216,7595,0.087681
7216,5035,0.0867638
7216,7628,0.0854295
7216,686,0.0825266
7216,8119,0.0808146
7216,8206,0.0767072
7216,5114,0.0757485
7216,8592,0.0757146
7216,6020,0.0744825
7216,4647,0.0713393
7216,4308,0.0709587
7216,406,0.0708724
7216,3,0.0700576
7216,4617,0.0690788
7216,1030,0.068795
7216,7636,0.066882
7216,4992,0.0640149
7216,5609,0.0618206
7216,4779,0.0594275
7217,7204,1.0
7217,7218,0.969066
7217,979,0.195834
7217,7050,0.185228
7217,5212,0.165752
7217,6155,0.139519
7217,7707,0.102692
7217,5177,0.0978509
7217,8957,0.0931081
7217,5241,0.0918869
7217,6817,0.090585
7217,5444,0.0901626
7217,6770,0.0871113
7217,4962,0.0851176
7217,3,0.0850935
7218,7204,1.0
7218,979,0.167416
7218,792,0.155209
7218,5822,0.105502
7218,5212,0.0839084
7218,6770,0.0740833
7218,5263,0.0652547
7218,7207,0.0617449
7218,5177,0.0585537
7218,7216,0.0569687
7218,8963,0.055977
7218,5444,0.0559376
7218,6586,0.0556729
7218,5001,0.05371
7218,6823,0.0461552
7218,6545,0.0394146
7218,6953,0.0393967
7218,6817,0.0388227
7218,4962,0.0376323
7219,7169,1.0
7219,837,0.752009
7219,5212,0.131667
7219,5978,0.114502
7219,6155,0.10656
7219,716,0.0872978
7219,5241,0.0613299
7219,5300,0.0489621
7219,5258,0.0489155
7221,7316,0.163089
7221,5465,0.160391
7221,5590,0.158674
7221,7315,0.126974
7221,647,0.117389
7221,7793,0.112216
7221,7796,0.111061
7221,8119,0.110843
7221,406,0.110191
7221,7939,0.109698
7221,3,0.109682
7221,5058,0.0993703
7221,5125,0.0973634
7221,3,0.0965368
7221,5114,0.0921957
7221,4308,0.0910974
7221,1030,0.089886
7221,4986,0.0873718
7221,5719,0.0869566
7221,4991,0.0852624
7221,7592,0.0845467
7221,6053,0.0820686
7221,3,0.0810402
7221,8592,0.0803678
7221,6545,0.0799804
7221,4617,0.0793059
7221,4647,0.0792351
7221,8206,0.0767112
7221,686,0.0764841
7221,5642,0.076279
7222,7548,0.0836695
7222,8595,0.0515433
7222,7224,0.0488621
7222,3,0.030998
7222,8168,0.00371427
7222,8170,0.0031889
7222,5877,0.00307949
7222,6962,0.00304462
7222,7467,0.00275971
7222,8206,0.00272535
7222,5630,0.00262252
7222,3,0.00260933
7222,6624,0.00253627
7222,7287,0.00252052
7222,3,0.00251531
7222,7292,0.00237561
7222,8208,0.0023171
7222,8522,0.00231205
7222,3,0.00228979
7222,7023,0.00227449
7222,4797,0.00209494
7222,7000,0.00208788
7222,5738,0.00207505
7222,3,0.00203156
7222,8151,0.00188158
7223,902,1.0
7223,7236,0.92592
7223,3,0.198261
7223,3,0.189935
7223,3,0.156745
7223,718,0.129349
7223,3,0.120354
7223,3,0.120263
7223,8754,0.119682
7223,7893,0.118803
7223,3,0.114287
7223,508,0.112362
7223,3,0.111886
7223,8755,0.110356
7223,3,0.107558
7223,6453,0.105507
7223,7724,0.102017
7223,3,0.101967
7223,6484,0.0984363
7223,3,0.0961878
7223,3,0.0881819
7223,3,0.0857868
7223,3,0.0844081
7223,3,0.0803044
7223,7673,0.0754188
7223,3,0.0744389
7223,3,0.0722653
7223,3,0.0711138
7223,3,0.070769
7223,3,0.0683749
7223,3,0.0682956
7223,921,0.0673276
7223,3,0.0669974
7223,3,0.0664073
7223,3,0.0653755
7224,7227,1.0
7224,7235,0.954967
7224,6940,0.0645316
7224,8206,0.0635313
7224,8159,0.0611088
7224,6411,0.0583114
7224,6112,0.0574221
7224,3,0.0525501
7224,7471,0.0518791
7224,6661,0.0509243
7224,3,0.0497463
7224,4908,0.0483264
7224,5874,0.0480163
7224,4907,0.0458113
7224,3,0.0454913
7225,7224,1.0
7225,7227,0.98118
7225,8198,0.0806791
7225,6343,0.0725352
7225,6981,0.0662391
7225,8182,0.0655531
7225,7552,0.0606199
7225,6940,0.0550238
7225,7002,0.0481092
7225,8369,0.0460333
7225,7551,0.0203248
7225,8170,0.00226177
7225,8168,0.00212231
7225,8135,0.00149543
7225,8160,0.00145138
7225,3,0.00144177
7226,7222,1.0
7226,7548,0.10154
7226,7225,0.0648452
7226,3,0.0430676
7226,3,0.0390884
7226,8595,0.0349881
7226,8172,0.00257765
7226,8171,0.00253226
7226,7287,0.00193826
7226,7476,0.00182392
7226,3,0.00177137
7226,3,0.00177135
7226,3,0.00177135
7226,3,0.00177134
7226,3,0.00177134
7226,8613,0.00177134
7226,8606,0.00177134
7226,3,0.00177134
7226,3,0.00177134
7226,3,0.00177134
7226,3,0.00177134
7226,5633,0.00177131
7226,3,0.00176929
7226,3,0.00176895
7226,3,0.0017689
7226,3,0.00176821
7226,3,0.00176386
7227,7225,1.0
7227,7224,0.974506
7227,8198,0.065371
7227,8182,0.0628962
7227,7552,0.0618774
7227,6940,0.0587818
7227,6343,0.0546497
7227,8369,0.0404355
7227,7002,0.0371299
7227,3,0.0336333
7227,6102,0.0226835
7227,6109,0.0225436
7227,6977,0.016854
7227,8170,0.00212732
7227,8169,0.00204261
7227,7287,0.00159191
7227,8522,0.00140596
7227,8860,0.00139806
7227,3,0.00137401
7227,7001,0.00137401
7228,7223,0.875463
7228,3,0.191653
7228,718,0.180779
7228,3,0.161325
7228,3,0.133094
7228,6462,0.118629
7228,79,0.106523
7228,8886,0.106445
7228,3,0.106275
7228,3,0.0934617
7228,6469,0.0891302
7228,3,0.0881032
7228,3,0.0853063
7228,8755,0.0839506
7228,6459,0.0755074
7228,3,0.07354
7228,441,0.0725124
7228,7688,0.0680318
7228,3,0.062369
7228,3,0.0618777
7228,3,0.0597342
7228,3,0.0580993
7228,489,0.0568328
7228,921,0.055603
7228,3,0.0520765
7228,3,0.0505116
7228,3,0.0493603
7228,3,0.0493271
7228,3,0.049
7228,3,0.0484571
7228,3,0.0443113
7228,3,0.0437872
7228,3,0.0434698
7228,3,0.0425665
7229,830,1.0
7229,7390,0.985572
7229,3,0.579331
7229,3,0.460662
7229,635,0.44951
7229,839,0.416267
7229,243,0.413539
7229,652,0.401192
7229,3,0.388247
7229,3,0.386207
7229,3,0.385664
7229,263,0.342014
7229,8176,0.334696
7229,247,0.329857
7229,3,0.32715
7229,8200,0.326159
7229,8373,0.322667
7229,3,0.2967
7229,3,0.287006
7229,898,0.263532
7229,3,0.262442
7229,3,0.257514
7229,6871,0.253877
7229,3,0.247073
7229,3,0.234802
7229,3,0.234359
7229,7615,0.228411
7229,3,0.223192
7229,3,0.219652
7229,3,0.216742
7229,3,0.208992
7229,7923,0.206602
7229,3,0.205772
7229,3538,0.204153
7229,7933,0.200762
7229,3,0.198707
7229,3,0.193001
7229,535,0.171243
7230,7227,1.0
7230,7235,0.921011
7230,8198,0.0841182
7230,6940,0.0729529
7230,6343,0.0701375
7230,8369,0.0647929
7230,8182,0.0636657
7230,8206,0.0610907
7230,6981,0.0609296
7230,6411,0.0552563
7230,8216,0.0536607
7230,7002,0.0508569
7230,8159,0.0458283
7230,7552,0.0454115
7230,5874,0.0418983
7230,6106,0.0414199
7230,6101,0.0403768
7230,3,0.0401692
7230,4797,0.0372714
7231,7209,0.685053
7231,857,0.49558
7231,9106,0.417667
7231,3,0.37867
7231,3,0.36263
7231,3,0.349117
7231,1131,0.321334
7231,3,0.317895
7231,3,0.303093
7231,3,0.297361
7231,3,0.264181
7231,3,0.255312
7231,255,0.25088
7231,3,0.248707
7231,2643,0.247238
7231,3,0.240942
7231,3,0.240427
7231,1028,0.239143
7231,3,0.226746
7231,3,0.203224
7231,6456,0.201092
7231,3,0.200052
7231,3,0.195171
7231,6117,0.192639
7231,6484,0.180025
7231,4399,0.176305
7231,7673,0.174908
7231,3,0.17415
7231,3,0.173067
7231,3,0.169985
7231,3,0.168984
7231,3,0.168413
7231,3,0.165474
7231,8754,0.165353
7231,3,0.164833
7231,3,0.163932
7232,902,1.0
7232,7209,0.937297
7232,3,0.218767
7232,3,0.213406
7232,3,0.188373
7232,5909,0.160841
7232,255,0.160018
7232,1264,0.156045
7232,141,0.14685
7232,8886,0.145645
7232,3,0.138102
7232,921,0.137838
7232,6469,0.136293
7232,3,0.130974
7232,3,0.125995
7232,3,0.125569
7232,3,0.124293
7232,3,0.118473
7232,8755,0.1182
7232,3,0.11818
7232,8754,0.117521
7232,3,0.115634
7232,3,0.11547
7232,3,0.114698
7232,3,0.113117
7232,3,0.11281
7232,3,0.111645
7232,3,0.107453
7232,3,0.106116
7232,3,0.105991
7232,441,0.10564
7232,3,0.103038
7232,3,0.10058
7232,3,0.0987213
7232,8279,0.0982275
7232,3,0.0981713
7232,3,0.0969595
7232,3,0.0960137
7233,7235,1.0
7233,7237,0.945344
7233,8175,0.0328858
7233,6413,0.0327625
7233,7287,0.030506
7233,5879,0.02923
7233,5869,0.0291503
7233,3,0.0288443
7233,5630,0.0278915
7233,5633,0.0276488
7233,7301,0.0261118
7233,7024,0.0244298
7233,8097,0.0244183
7233,8860,0.0236102
7233,8216,0.0234777
7233,3,0.0232607
7233,8206,0.0226585
7233,3,0.0225014
7233,3,0.0225014
7233,8382,0.0222307
7233,8135,0.022091
7233,3,0.021664
7233,7000,0.0213882
7233,3,0.0210533
7233,3,0.0208739
7233,3,0.0207848
7233,3,0.0205629
7233,3,0.0205379
7233,3,0.0201174
7233,8787,0.0197956
7234,7235,1.0
7234,7237,0.974144
7234,8206,0.0785072
7234,6411,0.074094
7234,6112,0.0711817
7234,8159,0.0702193
7234,6101,0.06928
7234,3,0.0609868
7234,6335,0.0606123
7234,6940,0.0596089
7234,3,0.0589558
7234,3,0.0586856
7234,3,0.0558874
7234,6300,0.050996
7234,5874,0.0506663
7234,7471,0.0504486
7235,7237,1.0
7235,7234,0.915498
7235,6112,0.065646
7235,8206,0.0616766
7235,6101,0.0614633
7235,6411,0.0607019
7235,8159,0.0590272
7235,6940,0.0499447
7235,6977,0.0497041
7235,3,0.0485191
7235,8139,0.0478767
7235,5874,0.0470317
7235,3,0.0467235
7235,3,0.0425933
7235,4907,0.0424792
7235,3,0.0417763
7236,7223,1.0
7236,902,0.907288
7236,3,0.197097
7236,3,0.181668
7236,3,0.162851
7236,3,0.146551
7236,8754,0.138278
7236,3,0.137639
7236,3,0.136174
7236,7724,0.131991
7236,9106,0.131747
7236,3,0.130508
7236,8755,0.129596
7236,3,0.128331
7236,718,0.126207
7236,3,0.125916
7236,3,0.122922
7236,255,0.122171
7236,6483,0.121614
7236,3,0.118906
7236,141,0.117696
7236,508,0.114417
7236,3,0.112728
7236,3,0.112115
7236,3,0.109226
7236,3,0.102554
7236,921,0.0938408
7236,3,0.0917272
7236,3,0.0899514
7236,3,0.0899458
7236,3,0.0861553
7236,3,0.0825172
7237,7235,1.0
7237,7234,0.891827
7237,8216,0.0586283
7237,8206,0.0485388
7237,6411,0.0463488
7237,8159,0.040678
7237,6940,0.0402189
7237,5877,0.0402069
7237,6335,0.0393084
7237,3,0.0342355
7237,7025,0.0339478
7237,5879,0.0336448
7237,8253,0.0326509
7237,8199,0.031915
7237,3,0.0312268
7237,6101,0.0310702
7237,3,0.0302995
7237,8139,0.0287927
7237,8263,0.0282052
7237,7765,0.0245938
7238,536,1.0
7238,7390,0.902133
7238,7615,0.0175264
7238,3,0.017294
7238,3,0.016519
7238,3,0.0143485
7238,7933,0.0141619
7238,678,0.0135423
7238,3,0.0122812
7238,8960,0.0117726
7238,588,0.0117341
7238,7743,0.0107044
7238,3,0.0105212
7238,8019,0.01032
7238,7260,0.00971488
7238,3,0.00962689
7238,3,0.00949644
7238,3,0.00939031
7238,144,0.00915234
7238,8329,0.00904344
7238,3,0.00884578
7238,3,0.00873145
7238,9157,0.00850501
7238,8039,0.00807828
7238,8459,0.00779503
7238,409,0.00739109
7238,260,0.00738953
7238,6733,0.00720468
7238,3,0.00703278
7238,3,0.00695998
7238,3,0.00686324
7238,9107,0.00680778
7238,7,0.00657949
7238,4276,0.00653755
7238,215,0.00630925
7238,3,0.00613427
7238,1010,0.0060383
7238,366,0.00594277
7239,7094,0.0871141
7239,8651,0.0664383
7239,6016,0.061303
7239,3,0.0559985
7239,7895,0.0512902
7239,8693,0.0454454
7239,3,0.0386556
7239,7167,0.0318011
7239,3,0.0273393
7239,7160,0.0265316
7240,7242,1.0
7240,7263,0.810174
7240,6302,0.165095
7240,7715,0.159523
7240,6549,0.136839
7240,7519,0.0956276
7240,7103,0.0802188
7240,7521,0.0745106
7240,6909,0.0742777
7240,3,0.0726852
7240,6015,0.0719708
7240,6011,0.0708621
7240,8353,0.0585997
7240,3,0.0571704
7240,3,0.0551015
7240,5698,0.0543527
7240,3,0.0543163
7240,5869,0.0504543
7240,8347,0.0473198
7240,3,0.0415707
7240,5875,0.0366516
7240,8259,0.00453746
7241,6962,0.695662
7241,6549,0.0866853
7241,7717,0.0819352
7241,6302,0.069112
7241,8259,0.0624372
7241,3,0.0570957
7241,8703,0.055146
7241,8567,0.0481622
7241,8716,0.0466809
7241,7100,0.0459949
7241,7099,0.0444941
7241,8033,0.043875
7241,8034,0.0422429
7241,7459,0.0418214
7241,3,0.0411439
7241,3,0.0408188
7241,6862,0.0383821
7241,7457,0.0377096
7241,8747,0.0372007
7241,6736,0.0367935
7241,8207,0.0363631
7241,6870,0.0362972
7241,3,0.0361153
7241,6737,0.0358453
7241,8551,0.0357118
7241,8331,0.0345785
7241,8552,0.0343575
7241,5283,0.0338163
7241,7653,0.0335508
7241,8111,0.0330223
7241,8168,0.0328855
7241,7522,0.0325255
7241,6920,0.0321613
7241,7519,0.0317552
7241,8334,0.0314469
7241,8167,0.0310091
7241,7650,0.0309378
7242,7240,1.0
7242,7263,0.862156
7242,7715,0.177619
7242,6302,0.163698
7242,6549,0.142613
7242,7519,0.087767
7242,3,0.0731485
7242,6017,0.0654088
7242,6909,0.0652064
7242,8353,0.058644
7242,6011,0.0570196
7242,7521,0.0566668
7242,3,0.05592
7242,8347,0.0551566
7242,3,0.0513139
7242,7094,0.0496417
7242,3,0.0454351
7242,5698,0.0391928
7242,3,0.037418
7243,7249,1.0
7243,7256,0.98379
7243,8250,0.0982762
7243,7102,0.0928797
7243,8264,0.0857245
7243,8769,0.0726031
7243,8206,0.068167
7243,5675,0.0592445
7243,8216,0.059138
7243,7800,0.0590259
7243,8159,0.0503464
7243,3,0.0486605
7243,3,0.0469749
7243,3,0.0447995
7243,3,0.0440347
7243,6300,0.0385271
7243,3,0.0380694
7243,3,0.038043
7243,7368,0.0301422
7244,7248,1.0
7244,7250,0.987765
7244,7719,0.128878
7244,7716,0.126159
7244,8722,0.0921236
7244,8448,0.0792741
7244,3,0.0773561
7244,7548,0.0407283
7244,3,0.0401855
7244,3,0.0337796
7244,6302,0.00481986
7244,8259,0.00407092
7244,8250,0.00363046
7244,3,0.00360711
7244,8687,0.0033413
7244,3,0.00313089
7244,8033,0.00298635
7244,7459,0.00291493
7244,8331,0.00287332
7244,3,0.00279221
7244,7356,0.00276764
7244,8747,0.00273119
7244,6875,0.00272643
7244,7101,0.00268576
7244,6870,0.00268443
7244,3,0.00262204
7244,7653,0.00261125
7244,6966,0.00259282
7244,6736,0.00258266
7244,7102,0.00256545
7244,7314,0.00251927
7244,8552,0.00249698
7245,7249,1.0
7245,3,0.0534017
7245,5675,0.0511377
7245,3,0.0509824
7245,3,0.0401152
7245,7557,0.0361477
7245,5261,0.0315861
7245,3,0.0238548
7245,8249,0.0048847
7245,7102,0.00407545
7245,7104,0.0039312
7245,6408,0.00329904
7245,8206,0.00319153
7245,8168,0.00307948
7245,7467,0.00306469
7245,3,0.00295809
7245,5869,0.00292601
7245,3,0.00275926
7245,8208,0.00262703
7245,5527,0.00248907
7245,7468,0.00245353
7245,5632,0.00243325
7245,8510,0.00242494
7245,8238,0.00240162
7245,5631,0.00231718
7245,8153,0.00226187
7245,8151,0.00221352
7245,8385,0.002174
7245,5283,0.00210572
7245,8860,0.00206227
7245,8716,0.00205992
7245,8769,0.00199197
7245,7948,0.00195874
7245,7952,0.00192819
7246,7247,1.0
7246,8725,0.0525094
7246,6327,0.0481354
7246,6316,0.0464617
7246,8036,0.0398284
7246,8331,0.0388926
7246,7606,0.0376912
7246,8035,0.0344194
7246,2618,0.0314226
7246,7612,0.0306782
7246,5114,0.0270915
7246,7523,0.0269483
7246,7325,0.0258722
7246,3,0.023804
7246,6086,0.0229826
7246,5639,0.0216888
7246,6085,0.0202622
7246,7715,0.00320557
7246,7718,0.00311721
7246,8259,0.00257386
7246,3,0.0022663
7247,8331,0.0544456
7247,8725,0.0490668
7247,6327,0.0441944
7247,7609,0.0343984
7247,7606,0.0335225
7247,2618,0.0283908
7247,3,0.0283116
7247,6086,0.0237913
7247,5389,0.0227379
7247,5114,0.0221885
7247,5396,0.0215783
7247,7266,0.0209857
7247,5639,0.0186656
7247,5369,0.0180522
7247,7715,0.00371253
7247,7717,0.00330194
7247,8259,0.00274308
7247,6302,0.0027281
7247,3,0.00240592
7247,8257,0.00229208
7247,8687,0.00218842
7247,3,0.00192982
7247,8033,0.00186945
7247,6870,0.0018029
7248,7250,1.0
7248,7255,0.947728
7248,7719,0.0884098
7248,7716,0.0822122
7248,8264,0.0603061
7248,7101,0.0546225
7248,3,0.0428533
7248,8217,0.0379405
7248,3,0.037576
7248,7249,0.0323196
7248,5261,0.0288172
7248,6414,0.0285829
7248,5675,0.026984
7248,7361,0.0228739
7248,3,0.0212184
7248,5797,0.0208389
7248,7363,0.0192445
7248,5527,0.0183721
7248,6302,0.0027111
7248,6309,0.00236613
7248,8687,0.00207325
7248,8706,0.00205506
7248,3,0.00201884
7248,3,0.00190161
7248,8727,0.00170038
7248,8720,0.00169036
7249,7256,1.0
7249,7243,0.962152
7249,7102,0.123724
7249,7101,0.119087
7249,8264,0.102789
7249,8257,0.102172
7249,3,0.085381
7249,5685,0.0834561
7249,5675,0.082489
7249,8858,0.0816232
7249,5879,0.0779895
7249,3,0.0759494
7249,3,0.0735736
7249,8769,0.0689923
7249,3,0.0650255
7249,5870,0.0597857
7249,5284,0.0572965
7249,7361,0.0572266
7249,7359,0.0537914
7249,7954,0.0518091
7249,3,0.0517716
7249,7953,0.0487078
7249,3,0.0477871
7249,5283,0.0474256
7249,3,0.046578
7250,7248,1.0
7250,7255,0.992391
7250,7719,0.0817431
7250,7716,0.0798933
7250,8264,0.0588359
7250,3,0.0391786
7250,8217,0.0374883
7250,3,0.0354061
