"artist_id";"echonest";"lastfm";"spotify";"sevendigital";"apple"
"1236";;"4ca783b7-5bf7-4348-b494-46680660050f";"64tNsm6TnZe2zpcMVMOoHL";"49991";"462221"
"1238";"ARR1R5V1187FB4D234";"b267ca80-034e-4dc1-9ed4-ec45f1fed41d";"3vAaWhdBR38Q02ohXqaNHT";"8955";"3447642"
"1239";;;"6XpaIBNiVzIetEPCWDvAFP";;
"1240";"ARFN2TE11A348EFFB4";"531ae81a-19c3-4b0f-8d56-bc3e235f0b94";"4SQxI8xg6LcSWL3KuGVHLa";"209642";"42753230"
"1241";;;"7r8RF1tN2A4CiGEplkp1oP";"30184";"648992"
"1242";"ARV9EYP1187FB3F55C";"a73662ac-647d-4ca4-b26d-162a0d5c5a8e";"7HNEfHmDlFofG6YnMt8G7N";"143299";"875958"
"1243";"ARHSLRV122BCFCC6A4";"72974ba0-7153-4395-a170-17daacdd3723";"2PCUhxD40qlMqsKHjTZD2e";"155157";"308029006"
"1244";;;"2PCUhxD40qlMqsKHjTZD2e";;
"1245";;;"2PCUhxD40qlMqsKHjTZD2e";;
"1247";;;"26dSoYclwsYLMAKD3tpOr4";;
"1248";;;"49bzE5vRBRIota4qeHtQM8";;"1750802"
"1249";;"16e48006-e1ae-49fb-9a3c-eb08996b5e37";"2oPXxg1IOzTBPDro5cJBJj";;"279397258"
"1250";;;"021hNAnkFIbyFyL97br6NB";;
"1251";;;"6S2OmqARrzebs0tKUEyXyp";;
"1252";;;"70BYFdaZbEKbeauJ670ysI";;
"1253";;;"1mHuZMOP8FG5ip4yAb1vrB";"15634";"337362970"
"1255";"ARZX9XW1187FB47DF0";"1bbf31dc-dbc0-4a7a-bf3f-48bc665878e1";;"165282";
"1256";"ARLVXX4119B8669A2E";"6a2fa46e-1be4-42f3-8a0d-58b16ae8ba42";"0OuSnRyi1OkLPkR4AqzJwi";"316702";"274555299"
"1257";"ARLBTH21187FB53191";"8dd98bdc-80ec-4e93-8509-2f46bafc09a7";"2wvUfjKGoXvcnDHq7GgMOa";"153504";"272194824"
"1258";"ARBEOHF1187B9B044D";"b202beb7-99bd-47e7-8b72-195c8d72ebdd";"6tbjWDEIzxoDsBA1FuhfPW";"6051";"20044"
"1259";;"48fbfb0b-92ee-45eb-99c2-0bde4c05962e";"5Z22vlK4DCgDrQgBEqfc8w";;"310238369"
"1261";;;"5Z22vlK4DCgDrQgBEqfc8w";;
"1262";"ARLGIX31187B9AE9A0";"149f91ef-1287-46da-9a8e-87fee02f1471";"5wugb0kaq0J6nyQ5Xgd17i";"1298";
"1263";"ARSE5NP1187B9B98AB";"13bcb2bb-db37-4397-baf5-e0f085be2d64";"6vbY3hOaCAhC7VjucswgdS";;"745519"
"1264";;"bfd5aec5-62a2-4560-a316-7c46c17babda";"5rScKX1Sh1U67meeUyTGwk";"21391";"1054040"
"1265";;;"6S2OmqARrzebs0tKUEyXyp";;
"1266";;;"6S2OmqARrzebs0tKUEyXyp";;
"1267";;;"7dGJo4pcD2V6oG8kP0tJRR";;
"1268";;;"6GMYJwaziB4ekv1Y6wCDWS";;
"1269";;;"5Pwc4xIPtQLFEnJriah9YJ";;
"1270";;;"0zOuQuYGGcrtDYYy3YFDMr";"520907";
"1271";;;"0zOuQuYGGcrtDYYy3YFDMr";;
"1272";;;"7fObcBw9VM3x7ntWKCYl0z";;
"1273";;;"74XFHRwlV6OrjEM0A2NCMF";;
"1274";;;"6aZyMrc4doVtZyKNilOmwu";;
"1275";;;"7nU4hB040gTmHm45YYMvqc";;"280215834"
"1276";"AROWH4C1187B9B11CB";"1415b94a-ae0d-4918-9100-1943e8227f1b";"4mxWe1mtYIYfP040G38yvS";"1972";"16365"
"1277";;;"4mxWe1mtYIYfP040G38yvS";;
"1279";;;"26dSoYclwsYLMAKD3tpOr4";;
"1280";"AR0FFYE1187FB3B00A";"13655113-cd16-4b43-9dca-cadbbf26ee05";"1dIdBZaaHRW2bDTkHNfWln";"22842";"74214491"
"1281";;"e34e41f2-f480-45d3-8190-a3ce5ab34fab";"3Y365ZqTf6fJ4ZcRnLKPGt";;"252759624"
"1282";;;"3Y365ZqTf6fJ4ZcRnLKPGt";;
"1283";"ARJV0U41187B9AB715";"2b6b62ee-ff3e-41a4-90b5-3a29f17bfc84";"46gyXjRIvN1NL1eCB8GBxo";"66279";"167375968"
"1285";;;"7dGJo4pcD2V6oG8kP0tJRR";;
"1286";"ARNOG4Q1187B9A5A62";"3c32370c-0b54-425e-86f0-fa23c9696623";"7dGJo4pcD2V6oG8kP0tJRR";"169499";"104622499"
"1288";;;"6vgqbvuLEUcrg7SB1kRTYE";;
"1289";;"79e1bb77-fd8b-42ab-8043-892af5370f0b";"3IcF2f5vEkY6HPQfLlQDlw";;"209971522"
"1290";"AROLBBV13A4B400158";"01872118-3238-4f46-a849-26a0901a0da7";"3UVRliakQfa1pMWIsNuiZ8";"50622";"81742435"
"1291";"AREE6XG1187B98B19C";;"7KTMw4g3OqEh9Jz1HmF7bo";"312856";"192734061"
"1292";;;"7KTMw4g3OqEh9Jz1HmF7bo";;
"1293";;;"5YGY8feqx7naU7z4HrwZM6";;
"1294";;;"4SQxI8xg6LcSWL3KuGVHLa";;
"1295";;;"35GL8Cu2GKTcHzKGi75xl5";;
"1296";;;"31TPClRtHm23RisEBtV3X7";;
"1297";"ARGPHDQ121318C5560";"f51cc2c5-c176-4c09-b363-7f277eb04393";"0AuZVHIr5WSEBbBLZwWwWc";"258918";"276468244"
"1298";;;"0AuZVHIr5WSEBbBLZwWwWc";;
"1299";;;"7dGJo4pcD2V6oG8kP0tJRR";;
"1300";;;"21E3waRsmPlU7jZsS13rcj";;
"1301";"AROKXVO1187FB4D0E9";;"4PpmBoqphQusNFsxuVKb6j";;"523909"
"1304";"ARIZIXR11F94B58511";"2c311e1d-5da3-4ffb-a46e-572981b5849f";"4PpmBoqphQusNFsxuVKb6j";"282622";"302184113"
"1305";;;"4PpmBoqphQusNFsxuVKb6j";;
"1306";;;;;"111051"
"1307";"AREBBGV1187FB523D2";"03f77665-e514-49c1-b398-067c3e3e51e0";"07VmOvmuBp9G0gb8BTrpn0";;"27892567"
"1308";"ARMPCW71187B9B85C1";"0d63e21c-861c-4fd7-926c-50bab9f7116c";"6CxZzQFUTM6AzgluGwtq5w";"13146";"288968"
"1309";;;"6CxZzQFUTM6AzgluGwtq5w";;
"1310";"ARKZJ301187FB521B2";"20244d07-534f-4eff-b4d4-930878889970";"13saZpZnCDWOI9D4IJhp1f";"24981";"157063999"
"1311";;;"7o95ZoZt5ZYn31e9z1Hc0a";;
"1312";"ARJI1B41187FB57AC1";"9029a65d-0eff-48fd-a147-307d3af802b7";"4lmpEOYpB8yNe8buBDP5vF";;"273843876"
"1313";;;;;"137057909"
"1315";;;"6roFdX1y5BYSbp60OTJWMd";;
"1316";;;"6roFdX1y5BYSbp60OTJWMd";;
"1317";"AROLNUG1187FB59953";;"51THHWH97iA2ISvNxUn6Gs";;"173419"
"1318";"ARGK9MB1187FB37402";"8a6ccf62-b8fa-46d7-87df-f2dd14e6280d";"76RrKpsvOmSKG8CIjROdSG";;"210545684"
"1319";"ARI276C1187FB39DA4";"a96ac800-bfcb-412a-8a63-0a98df600700";"6qyi8X6MdP1lu6B1K6yh3h";"39105";"74752665"
"1320";"ARW8LQ71187B99BFC6";"122d63fc-8671-43e4-9752-34e846d62a9c";"2ddxtfC0oS8LoktXUHE7YL";"32811";"137057960"
"1321";"AR0DVRJ1187B98CBF5";"4d02bcd1-d993-4650-b093-737a4e000fca";"6wPhSqRtPu1UhRCDX5yaDJ";"7059";"23331509"
"1322";"ARP29T31187B98DD5F";"7a638e6c-50f4-48fd-ad04-f245ff20b0d5";"1vfezMIyCr4XUdYRaKIKi3";"8861";"5305761"
"1323";"ARI3Y821187FB3649C";"7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222";"0SwO7SWeDHJijQ3XNS7xEE";"143451";"251553551"
"1324";;;"0SwO7SWeDHJijQ3XNS7xEE";;
"1325";;;"79FMDwzZQxHgSkIYBl3ODU";;
"1326";;;"4OBJLual30L7gRl5UkeRcT";;
"1327";"AR1O4NH1187B98F0C9";"0b76f632-25fa-4681-9862-86499c28afd3";"4RddZ3iHvSpGV4dvATac9X";"353";"3445763"
"1328";;;"55Aa2cqylxrFIXC767Z865";;
"1329";;;"0u2FHSq3ln94y5Q57xazwf";;
"1330";;;"0a1gHP0HAqALbEyxaD5Ngn";;
"1331";"ARVJW8Q1187FB3F429";"4c567ed6-8bc9-447a-bbd5-1dce18e4ee81";"738OS3zrCO782uDiUN9pet";;"246621"
"1332";"ARU221G1187FB4CB64";"a99885e1-f2c6-4e30-a03c-2af9d93c474a";"0gHWXdaWQObi1A6C1rzgRM";;"40728050"
"1333";;"39b22a9e-59dd-412b-ac3c-0725c807c72b";"3niqfoc7C6lIeCNVz8iZYE";"92741";
"1334";;;"7bXgB6jMjp9ATFy66eO08Z";;
"1335";;;"66lH4jAE7pqPlOlzUKbwA0";;
"1336";"AR85QTQ11A348EFF96";"af2c2bd1-21bc-40d3-93e4-a41019f4482b";"1feuQE7d9izI54MoL5Lc7t";"404053";"216753444"
"1337";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1338";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1339";;;"7gOdHgIoIKoe4i9Tta6qdD";;
"1340";;;"4yBK75WVCQXej1p04GWqxH";;
"1342";;;"5pKCCKE2ajJHZ9KAiaK11H";;
"1344";;;"3q7HBObVc0L8jNeTe5Gofh";;
"1345";;;"3q7HBObVc0L8jNeTe5Gofh";;
"1346";;"94f4c61e-5cf3-4cba-ab3e-9bd5be99f6ab";"6LXsctaxlamY9VuhxWlFH1";;"295465953"
"1347";;;"6LXsctaxlamY9VuhxWlFH1";;
"1349";;;"6S2OmqARrzebs0tKUEyXyp";;
"1350";;;"6S2OmqARrzebs0tKUEyXyp";;
"1351";"ARP28RX1187B9AF6C4";;"5LfGQac0EIXyAN8aUwmNAQ";"80079";"2820865"
"1352";"AR91C8S1187B990901";"4dbf5678-7a31-406a-abbe-232f8ac2cd63";"3eqjTLE0HfPfh78zjh6TqT";"15122";"178834"
"1353";;;"3eqjTLE0HfPfh78zjh6TqT";;
"1354";;"bc710bcf-8815-42cf-bad2-3f1d12246aeb";"2AVVj8ezW2mJ0v8u7XydiF";"145484";"164600410"
"1355";;;"6tbjWDEIzxoDsBA1FuhfPW";;
"1356";"AR8B7SK1187FB5322E";"0b88f9de-7c37-4800-9d6a-04ce6c20b76c";"0EhgpjUqiIIQhM6ZRF4kXX";;"88621"
"1357";;;"0hYxQe3AK5jBPCr5MumLHD";;
"1358";;;"5PokPZn11xzZXyXSfnvIM3";;
"1359";"ARQV9701187FB38D25";"0b88f9de-7c37-4800-9d6a-04ce6c20b76c";"5yhxqYI0JBwUKfXpSEjiM8";;"81030634"
"1360";"ARCLAF01187FB39AA6";"126759e7-ca12-4bb4-884e-eba160e9e406";"085pc2PYOi8bGKj0PNjekA";;"3495273"
"1361";;;"74eX4C98E4FCrAMl39qRsJ";;
"1362";;"5f5efe60-0461-4c3a-bad9-93d1eaa72da1";"2C9n4tQgNLhHPhSCmdsQnk";"258715";"274232650"
"1363";;;"2C9n4tQgNLhHPhSCmdsQnk";;
"1364";"ARQTC851187B9B03AF";"1a02e1e4-000e-46fa-83de-f3a36674e4fc";"1Cq0LAHFfvUTBEtMPXUidI";;"1420559"
"1365";"AR4AK5R1187FB55593";"3979bb32-59b4-442e-aafa-de4ae2439400";"7vXwfZyDp3spzIVNXDaTPN";"169374";"261083706"
"1366";"AR6CBBT1187B9B467D";"b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a";"6BMhCQJYHxxKAeqYS1p5rY";"46832";"73969905"
"1367";;"95d79f59-9582-4e04-b860-eba7cda5d9fe";"0wp7cYNFjMgSHBDdla5aC9";;"289874215"
"1368";"AR4YKRO1187B9B7829";"b267ca80-034e-4dc1-9ed4-ec45f1fed41d";"1SImpQO0GbjRgvlwCcCtFo";"26964";"130037074"
"1369";"ARQUO3Z1187B98C912";"03172286-f7ed-4864-a4db-459cd5ca9790";"05oH07COxkXKIMt6mIPRee";"580";"17416"
"1370";;;"05oH07COxkXKIMt6mIPRee";;
"1371";"ARDSMT71187FB52D10";"76ac0243-204f-4769-bd1e-160bbda66f65";"0AunegKKH2ys98aLxq8G1A";"830";"64969"
"1372";;;"0AunegKKH2ys98aLxq8G1A";;
"1373";;;"0AunegKKH2ys98aLxq8G1A";;
"1374";"ARM1A7Z1187FB3783E";"39076047-fce8-44cc-a388-4f6baba4acb4";"6eouuqqGggqDlYRV63cgPo";;"152407644"
"1375";"ARU4RUX1187B9A981A";"ebd2ac91-6249-4e4b-bde1-353a424138c9";"6lBam1B1t8wpnH7pJHWnj6";"111824";"5633299"
"1376";;;"5YGY8feqx7naU7z4HrwZM6";;
"1377";"ARUQPFX12086C11E09";;"1f5GqyOPo0CkotzzRwviBu";"276914";"299932848"
"1378";;;"5YGY8feqx7naU7z4HrwZM6";;
"1379";;;"4xFUf1FHVy696Q1JQZMTRj";;
"1380";;;"35GL8Cu2GKTcHzKGi75xl5";;
"1381";"ARBCUNV1187B98A9FB";"cc30e630-8c75-4d78-b205-8e2edc6bdaa7";"1YfEcTuGvBQ8xSD1f53UnK";"1302";"54583"
"1382";"ARQFQKL1187FB3DD5D";"115221c0-63af-4645-be31-0f9106eb791b";"4V8Sr092TqfHkfAA5fXXqG";"39315";"102834"
"1383";;;"26dSoYclwsYLMAKD3tpOr4";;
"1384";"ARDDMYP1187B9B8AE4";"b202beb7-99bd-47e7-8b72-195c8d72ebdd";"0QJIPDAEDILuo8AIq3pMuU";;"14677454"
"1385";;;"3aQeKQSyrW4qWr35idm0cy";;
"1387";"ARM7EDF1187B9B3FA1";"678d88b2-87b0-403b-b63d-5da7465aecc3";"3qm84nBOXUEQ2vnTfUTTFC";"678";"106621"
"1388";;;"3qm84nBOXUEQ2vnTfUTTFC";;
"1389";"ARTZ90C1187FB55D81";"6ac6645e-5ba7-4ada-8ea5-e59e9e9ebeb8";"60h3lZFY2T93K7qxVPrajf";"4945";"3447092"
"1390";;"d15721d8-56b4-453d-b506-fc915b14cba2";"13YmWQJFwgZrd4bf5IjMY4";;"826980"
"1391";"AR4VPCC1187FB3EA01";"f24df11a-7e35-4979-a4db-a3b2a170ce27";"5sVu3ObJTpiln7yRQkMuje";;"154185300"
"1392";;;"5sVu3ObJTpiln7yRQkMuje";;
"1394";"AR4JOEZ1187B9AE99A";"3afa378a-4a7f-46f5-b686-f41ee2287c0c";"7dOBabd5O4CvKrg4iriHTM";"40985";"252399"
"1395";;;;;"3261325"
"1396";;;"06HL4z0CvFAxyc27GXpf02";;
"1397";;;"5lKZWd6HiSCLfnDGrq9RAm";;
"1398";;;"5lKZWd6HiSCLfnDGrq9RAm";;
"1399";;;"0C0XlULifJtAgn6ZNCW2eu";;"879543"
"1400";"AROAILX1187FB3F858";"1b34d22a-9f81-4a8a-83ba-00373e0cc6c4";"0yN7xI1blow9nYIK0R8nM7";"10906";"3444975"
"1401";;;;;
"1402";"ART5MUE1187B98C961";"448579df-6b71-4c98-a8ba-5f8be40f2b90";"2ye2Wgw4gimLv2eAKyk1NB";"27920";"3996865"
"1403";;;"6deZN1bslXzeGvOLaLMOIF";;
"1405";;;"7vXwfZyDp3spzIVNXDaTPN";;
"1406";"ARPTC8L119B340323E";"dbf94c49-0dd9-4f72-85d5-f548beb453f6";"696fbyLHSMBSYjDrDU5yiK";"154986";"262143354"
"1407";;;"696fbyLHSMBSYjDrDU5yiK";;
"1408";"ARMHC3P11C8A421B01";;"6Jb5H8o9T7c4C13vLFpyPY";;"260181017"
"1410";"ARNEHRO1187FB4B0C6";;"6VX2R9L0O0d6qPvqGuIH7b";"31478";"68025300"
"1411";"AR90WS41187FB3F064";"18c84a19-adf1-4143-8431-42d564c47f28";"6DoH7ywD5BcQvjloe9OcIj";"13867";"21917595"
"1412";"ARPJ41Z1187B989CE7";"a2eec222-7e07-4dd5-a0e3-f1484b79954a";"4AgQTHagFdBq8VL791lSXz";"100295";"15189114"
"1413";;;"4UXqAaa6dQYAk18Lv7PEgX";;
"1415";"ARBUOOR1187B997391";"6fe07aa5-fec0-4eca-a456-f29bff451b04";"2DaxqgrOhkeH0fpeiQq2f4";"8329";"512633"
"1417";;;"4SQxI8xg6LcSWL3KuGVHLa";;
"1418";;;"06HL4z0CvFAxyc27GXpf02";;
"1419";;;"55Aa2cqylxrFIXC767Z865";;
"1420";;;"4OBJLual30L7gRl5UkeRcT";;
"1421";;;"2wvUfjKGoXvcnDHq7GgMOa";;
"1422";"ART9P391187B9967E0";"499a40c5-e286-4e27-9692-fec973fcf8a5";"3A5urS1Gh3qwxSvQgCx9ow";"154997";"5465745"
"1423";;;"3A5urS1Gh3qwxSvQgCx9ow";;
"1424";;;"74XFHRwlV6OrjEM0A2NCMF";;
"1425";;;"74XFHRwlV6OrjEM0A2NCMF";;
"1427";;;"74XFHRwlV6OrjEM0A2NCMF";;
"1428";;"494e8d09-f85b-4543-892f-a5096aed1cd4";"5UHeeAHp48bScX1RfoUt8m";;"289089107"
"1429";"ARPCRYQ1187FB4ECB8";"c3f28da8-662d-4f09-bdc7-3084bf685930";"7omzannyG2lfDqP5xyZo34";"55470";"22468685"
"1430";;;"6S2OmqARrzebs0tKUEyXyp";;
"1431";;"b0c29120-f45b-43f2-bf3f-9865aaa07acb";"1vfezMIyCr4XUdYRaKIKi3";"355713";
"1432";"ARVXA5G11C8A4151A4";"db48610c-6d8f-4d10-90ca-c4d14bb1a8b1";"6f0hUHWLOCxCSDQMtdVAS7";"240857";"270838920"
"1433";;;"4OBJLual30L7gRl5UkeRcT";;
"1434";;;;;"260171892"
"1435";;"38da4c33-f0df-4030-ba34-2995e49d552e";"37NqXwtb6nIEqRt4EJSoIO";"62893";"272521020"
"1436";"ARTDBI61187FB48479";"f503aeb7-6c16-4a99-abc4-747639ce0fe5";"5r0KYGxdIZEHZ6z6XbkVbo";"4884";"2225587"
"1437";;;"5r0KYGxdIZEHZ6z6XbkVbo";;
"1438";;"c5eb9407-caeb-4303-b383-6929aa94021c";"5KDIH2gF0VpelTqyQS7udb";"4205";"613161"
"1439";;;"1W3FSF1BLpY3hlVIgvenLz";;
"1440";"ARYE9E71187B9AA1B3";"c9c88c71-6c11-491b-bbf7-03b814e5799f";"0rHiOzaAbw3cCp8D7yjyig";"219750";"263337948"
"1441";"AREZWXB1187FB4958E";"dbf94c49-0dd9-4f72-85d5-f548beb453f6";"0XKOBt59crntr7HQXXO8Yz";"1967";"16105"
"1442";;;"0XKOBt59crntr7HQXXO8Yz";;
"1443";;;"0XKOBt59crntr7HQXXO8Yz";;
"1444";;;"3DiDSECUqqY1AuBP8qtaIa";;
"1445";;;"7gOdHgIoIKoe4i9Tta6qdD";;
"1446";"AR07SOR1187FB46179";"5322ad9d-461c-4bac-a329-8c4485b2a311";"79FMDwzZQxHgSkIYBl3ODU";"3974";"483027206"
"1447";"AR4503S1187FB43199";"ef73e6ed-9096-4ddb-9799-b94874d0ce33";"3FD9VAd0ppjmKbfxF4LzUh";"35541";"178426569"
"1448";"ARGZSFM1241B9C4802";;"6GaAodoP6zqw8FFZ6jHPZr";"381355";"287107591"
"1449";;"6a2fa46e-1be4-42f3-8a0d-58b16ae8ba42";"55qiaow2sDYtjqu1mwRua6";;"476671"
"1450";"ARN7POH1187B9B301E";"d339efbb-77b9-4147-ba9e-59f2f24550b2";"2tFN9ubMXEhdAQvdQxcsma";"35805";"632051"
"1451";;;"6aZyMrc4doVtZyKNilOmwu";;
"1452";;;"4yBK75WVCQXej1p04GWqxH";;
"1454";;"78a4c050-c724-45a6-b98a-d05ae56c63e3";;;"280215821"
"1455";;"10cd00bb-f5bf-4bfd-b798-433672d9738f";"13VwGEitoK8J0qjNjbgeTN";"59690";"554327967"
"1457";;;"3grHWM9bx2E9vwJCdlRv9O";;
"1458";"ARJ49781187B9A2597";"2294c553-58e4-425b-8bab-bee01f2d477a";"1456WwI15Lm9CktCzkLZvm";;"5835257"
"1459";;"7f378f19-4686-41aa-b83e-3df359ae1578";"2HB65P72dFRiOKvbLLcil2";"2256";"3829558"
"1460";;;"3ZajykUFFll0Xwgal0fQfO";;
"1461";"ARCVKG01187B9B3273";"c5eb9407-caeb-4303-b383-6929aa94021c";"4IliztYDlfMvzQzbx50o60";"25189";"27653104"
"1462";;;"7gOdHgIoIKoe4i9Tta6qdD";;
"1463";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1464";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1465";;;"1vfezMIyCr4XUdYRaKIKi3";;
"1466";"ARKNV8311C8A41502D";"6e0ae159-8449-4262-bba5-18ec87fa529f";"4BA9Z6ZV2JBwwLGGoZX7bs";"216404";"255426303"
"1468";"ARRLZZK1187B9A4D91";"a77d707e-ab95-4090-a945-cfbfcc04f753";"3VStI6m5Ig9FAyUaa0lYAP";"4949";"2556367"
"1469";"ARCQJYZ11E2835D077";"494e8d09-f85b-4543-892f-a5096aed1cd4";"6G9bygHlCyPgNGxK2l3YdE";"36694";"187378860"
"1470";;;"6BaEtrOzEuvmxmHZRR1nNa";;"281297301"
"1471";"ARDAF601187FB4CD05";"4995a475-1580-4217-a11b-448711e41910";"5rkVyNGXEgeUqKkB5ccK83";"1577";"416248"
"1472";;;"5rkVyNGXEgeUqKkB5ccK83";;
"1473";;;"4iHNK0tOyZPYnBU7nGAgpQ";;
"1474";;;"4iHNK0tOyZPYnBU7nGAgpQ";;
"1475";;"6fe07aa5-fec0-4eca-a456-f29bff451b04";"0YrtvWJMgSdVrk3SfNjTbx";;"5448636"
"1476";;;"0YrtvWJMgSdVrk3SfNjTbx";;
"1477";;;"5Pwc4xIPtQLFEnJriah9YJ";;
"1479";"ARKNOZU1187FB5A371";"3dc9c919-508f-4255-b05e-0eed6a28137d";"1XhhO2dTs2fKyhILj0aam6";"1153";"18443"
"1480";;;"1XhhO2dTs2fKyhILj0aam6";;
"1481";;;"46voK5iyMXDdkDpxDgfj2B";;
"1482";"ARKKZGP1187B99F0FF";"5fcda981-7389-4207-8c8b-ae5cf13a7332";"3cHwmcXlo7XvovQcl5YxlQ";;
"1483";;;"3TOqt5oJwL9BE2NG9MEwDa";;
"1485";;;;;
"1486";;"6f92929a-6381-48ac-b348-83b43b9cf646";"59NO6KX7wQCG7jGdtH1NtL";;"5781104"
"1487";;;"5PokPZn11xzZXyXSfnvIM3";;
"1488";;;"1zhIzONVRlTfD1VQRauHMl";;
"1489";;"adc0f033-95c2-4e0b-87bc-c23ed3f26ce6";"3dXaa6jwM7B52GZpaJEIr5";"10943";"109754"
"1490";;;"3dXaa6jwM7B52GZpaJEIr5";;
"1491";"ARL7JTU1187FB5CD41";;"3ZajykUFFll0Xwgal0fQfO";"152806";"272607254"
"1492";"AR6BNBY1187B998232";"b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a";"0niJkG4tKkne3zwr7I8n9n";"53488";"96318432"
"1493";"ART7Q0O1187B9A79FA";"1aff9117-5820-490d-9938-ccad96669292";"7whckrkkTMEuvqfaNfMs7S";"222657";"434789970"
"1494";;;"4xFUf1FHVy696Q1JQZMTRj";;
"1496";;;"4OBJLual30L7gRl5UkeRcT";;
"1497";"ARW24PI1187B9A6126";"99b72a79-d049-4538-8d90-f3760309409e";"6FbDoZnMBTdhhhLuJBOOqP";"4371";"163711259"
"1499";;;"1W3FSF1BLpY3hlVIgvenLz";;
"1500";;;"1W3FSF1BLpY3hlVIgvenLz";;
"1501";;;"0hEurMDQu99nJRq8pTxO14";;
"1502";;;"6tbjWDEIzxoDsBA1FuhfPW";;
"1503";"AR9DJ6Q1187B99C0C3";"dff0d392-4cd5-4052-9fbb-f485df3891e5";"6tbjWDEIzxoDsBA1FuhfPW";"141228";"205297331"
"1504";;"50549203-9602-451c-b49f-ff031ba8635c";"61YE3whKiuRr83j1yOm5M7";;"62450480"
"1506";;;;"236912";
"1507";;;"04gDigrS5kc9YWfZHwBETP";;
"1508";;;"4hqDqHtBlgxXpLXVYf7c8L";;
"1509";;;"6GMYJwaziB4ekv1Y6wCDWS";;
"1510";;;"7G6hXrjGpi6I7waNl4wxAk";"30665";"1223881"
"1511";"AR0GSFY1187B9A5A2E";"8efb78e6-9401-4f54-902b-57e9c3b54e64";"0T5OJgMVjKIX3b3W3ekqOl";"195929";"72388465"
"1512";;"eecc97ff-11cb-424e-b37e-b00b17adb86b";"0T5OJgMVjKIX3b3W3ekqOl";;"621729711"
"1513";;;"4qwGe91Bz9K2T8jXTZ815W";;
"1514";;;"4qwGe91Bz9K2T8jXTZ815W";;
"1516";;;;;"14000"
"1517";"ARTHSZ7119B8667994";;"7dpKVB4mK3ufNdZOpMKtrd";"158367";"273198622"
"1518";"ARH6W4X1187B99274F";"b7ffd2af-418f-4be2-bdd1-22f8b48613da";"4Z8W4fKeB5YxbusRsdQVPb";"304";"657515"
"1519";"ARR6LWJ1187FB44C8B";"0db1ad0b-3ac1-4425-b10a-3142e795895c";"4KWTAlx2RvbpseOGMEmROg";;"311145"
"1520";;;"7jy3rLJdDQY21OgRLCZ9sD";;
"1521";;;"7jy3rLJdDQY21OgRLCZ9sD";;
"1522";"ARXFB7K1187B9B1E54";"1e882508-f664-4abb-919a-8e266f2fad63";"2wIVse2owClT7go1WT98tk";"4165";"162802"
"1523";"ARVRTM31187B9A80FC";"7c24178a-8658-4e7f-889f-82013f8fd3f6";"6ktyNEnEukKzskQEiXgCFD";"14017";"2226911"
"1524";;;;;"523909"
"1525";;;"0XKOBt59crntr7HQXXO8Yz";;
"1526";"ARQWJK41187FB47D80";"164f0d73-1234-4e2c-8743-d77bf2191051";"5SbkVQYYzlw1kte75QIabH";;"129039724"
"1527";;;"5SbkVQYYzlw1kte75QIabH";;
"1528";;"7e74045b-e4b8-4c30-abbe-33a8219d4c20";"5wugb0kaq0J6nyQ5Xgd17i";"24522";"33989931"
"1529";;;"3GBPw9NK25X1Wt2OUvOwY3";;
"1530";;"fdd67e7a-8cf1-4bca-93b4-b5ddf1fea41c";;;"99200052"
"1531";;;"7IfculRW2WXyzNQ8djX8WX";;
"1532";;;"0a1gHP0HAqALbEyxaD5Ngn";;
"1533";;;"7sfl4Xt5KmfyDs2T3SVSMK";;
"1534";;;"2iojnBLj0qIMiKPvVhLnsH";;
"1535";;;"2iojnBLj0qIMiKPvVhLnsH";;
"1536";;;"7fJYw1vK9yWb8o51I8qHin";;
"1537";;;"5YGY8feqx7naU7z4HrwZM6";;
"1539";;;"6GMYJwaziB4ekv1Y6wCDWS";;
"1540";;;"3aQeKQSyrW4qWr35idm0cy";;
"1542";;;"6B5c4sch27tWHAGdarpPaW";;
"1543";"ARFA4301187B9AD04A";"0bfba3d3-6a04-4779-bb0a-df07df5b0558";"5gznATMVO85ZcLTkE9ULU7";"119";"160410"
"1544";;"d71c2b20-616a-4bb8-a848-e6edac412c3b";"74XFHRwlV6OrjEM0A2NCMF";;"1669362"
"1546";"ARTX3N31187FB57041";"0b76f632-25fa-4681-9862-86499c28afd3";"4UrGiQXrpB2CmzVGVFtH5E";"83829";"256505827"
"1547";;;"4UrGiQXrpB2CmzVGVFtH5E";;
"1548";;;"0u2FHSq3ln94y5Q57xazwf";;
"1550";;;"3aQeKQSyrW4qWr35idm0cy";;
"1551";;"b0fe8ef0-d59b-4d41-afee-2d21b59112ab";"2pH3wEn4eYlMMIIQyKPbVR";"54576";"3261249"
"1552";"ARAN1W01187B9AEA6C";"f0e820ab-f31a-400d-9c5e-8be1c8c38726";"5aYyPjAsLj7UzANzdupwnS";"46790";"468788"
"1553";;;"5P5FTygHyx2G57oszR3Wot";;
